,EWC_0,EWC_1,EWC_2,EWC_3,EWC_4
1144,139,153,150,147,162
1145,139,153,150,147,162
1146,139,153,150,147,163
1147,139,153,150,147,163
1148,139,153,150,147,163
1149,139,153,150,147,163
1150,139,153,150,147,164
1151,139,154,150,147,164
1152,140,154,150,148,164
1153,140,154,150,148,164
1154,141,154,150,148,164
1155,141,154,150,148,164
1156,141,154,151,148,164
1157,141,154,151,148,164
1158,141,154,151,148,164
1159,142,154,152,148,165
1160,142,154,152,148,165
1161,142,154,152,148,165
1162,142,154,152,148,165
1163,142,154,152,148,165
1164,142,154,152,148,165
1165,142,154,152,148,166
1166,142,154,152,148,166
1167,142,154,152,148,166
1168,142,154,152,148,166
1169,142,154,152,148,167
1170,142,154,152,148,167
1171,142,154,152,148,167
1172,143,154,153,148,167
1173,143,154,153,148,167
1174,143,154,153,149,167
1175,143,155,153,149,167
1176,143,155,153,149,167
1177,143,155,153,149,167
1178,143,155,153,149,167
1179,143,155,154,149,167
1180,143,155,154,149,167
1181,143,155,154,149,167
1182,143,155,154,149,167
1183,143,155,154,149,167
1184,144,155,154,149,168
1185,145,155,154,149,168
1186,146,155,154,149,168
1187,146,155,154,149,168
1188,146,155,154,149,168
1189,146,156,154,149,168
1190,146,156,154,149,168
1191,146,156,154,149,168
1192,146,156,154,149,168
1193,146,156,154,149,168
1194,146,156,154,149,168
1195,146,156,154,149,168
1196,146,156,154,149,168
1197,146,156,154,149,168
1198,146,156,154,149,168
1199,146,156,154,149,168
1200,146,156,154,149,168
1201,146,156,154,149,168
1202,146,156,154,149,168
1203,146,156,154,150,168
1204,146,156,154,150,168
1205,146,156,154,150,168
1206,146,156,154,150,168
1207,146,156,154,150,168
1208,146,156,154,150,168
1209,146,156,154,150,168
1210,146,156,154,150,168
1211,146,156,154,150,169
1212,146,156,154,151,170
1213,146,156,154,151,170
1214,146,156,154,151,170
1215,146,156,154,151,170
1216,146,156,154,151,170
1217,146,156,154,151,170
1218,146,156,154,151,170
1219,146,156,154,151,170
1220,146,156,154,151,171
1221,146,156,154,151,171
1222,146,156,154,151,171
1223,147,156,154,151,171
1224,147,156,154,151,171
1225,147,156,154,151,171
1226,147,156,154,151,171
1227,147,156,154,151,171
1228,147,156,154,151,172
1229,148,156,154,151,172
1230,148,156,154,151,172
1231,148,156,154,151,172
1232,148,156,154,152,172
1233,148,156,154,152,172
1234,148,156,154,152,172
1235,148,156,154,152,172
1236,148,156,154,152,172
1237,148,156,154,152,172
1238,148,156,154,152,173
1239,148,156,154,152,173
1240,148,157,154,153,173
1241,148,157,154,153,173
1242,149,157,154,153,173
1243,150,157,154,153,173
1244,150,157,154,153,173
1245,151,157,154,153,173
1246,151,157,154,153,173
1247,151,157,154,153,173
1248,151,157,154,153,173
1249,151,157,155,153,173
1250,151,157,156,153,173
1251,151,157,157,153,173
1252,151,157,157,154,173
1253,151,157,157,154,174
1254,151,157,157,154,174
1255,151,157,158,154,174
1256,151,158,158,155,174
1257,151,158,158,155,174
1258,151,158,158,155,174
1259,151,158,158,155,174
1260,151,158,159,155,175
1261,151,158,159,155,175
1262,151,158,159,155,175
1263,151,158,159,155,175
1264,151,158,160,155,175
1265,151,158,160,155,175
1266,151,158,160,155,175
1267,151,158,160,155,175
1268,151,158,160,155,175
1269,151,158,160,155,175
1270,151,158,160,155,175
1271,151,158,160,156,175
1272,151,158,160,156,175
1273,151,159,160,156,175
1274,151,160,160,156,175
1275,151,160,160,156,175
1276,151,160,160,156,175
1277,151,160,160,156,175
1278,151,160,160,156,175
1279,151,160,161,156,175
1280,151,160,161,156,175
1281,151,160,161,156,175
1282,151,160,161,156,175
1283,151,160,161,156,175
1284,151,160,161,157,175
1285,151,160,161,157,175
1286,151,160,162,157,175
1287,151,160,162,157,175
1288,151,160,162,157,175
1289,151,160,162,157,175
1290,151,160,162,157,175
1291,151,160,162,157,175
1292,151,160,162,157,175
1293,151,160,162,157,175
1294,151,160,162,157,175
1295,151,160,162,157,175
1296,151,160,162,157,175
1297,151,160,163,157,175
1298,151,160,163,158,175
1299,151,160,163,158,175
1300,151,160,163,158,176
1301,151,160,164,158,176
1302,151,160,164,159,176
1303,151,160,164,159,176
1304,151,160,164,159,176
1305,151,160,164,159,176
1306,151,160,164,159,176
1307,151,160,164,159,176
1308,151,160,164,160,176
1309,151,160,164,160,176
1310,151,160,164,160,176
1311,151,160,164,160,176
1312,151,160,164,160,176
1313,151,160,164,160,176
1314,151,160,164,161,176
1315,151,160,164,161,176
1316,151,160,164,161,176
1317,151,160,165,161,176
1318,151,160,165,161,176
1319,151,160,165,161,176
1320,151,160,165,161,176
1321,151,160,165,161,176
1322,151,160,165,161,176
1323,151,160,165,161,176
1324,152,160,165,161,176
1325,153,160,165,161,177
1326,153,160,165,162,177
1327,153,160,165,162,177
1328,154,160,165,162,177
1329,154,160,165,162,177
1330,154,160,165,162,177
1331,154,160,165,162,178
1332,154,160,165,162,178
1333,154,160,165,162,178
1334,154,160,165,162,178
1335,154,160,165,162,178
1336,154,160,165,162,178
1337,154,160,165,162,178
1338,154,160,165,162,178
1339,154,160,165,162,178
1340,154,160,165,162,178
1341,154,160,165,162,179
1342,154,160,165,162,179
1343,154,160,165,162,179
1344,154,161,165,162,180
1345,154,161,165,162,181
1346,154,161,166,162,182
1347,154,161,166,162,182
1348,154,161,166,162,182
1349,154,161,166,162,182
1350,154,161,167,162,182
1351,154,161,167,162,183
1352,154,161,167,162,183
1353,154,161,167,162,183
1354,154,161,167,162,183
1355,154,161,167,162,184
1356,154,161,167,162,184
1357,154,161,167,162,184
1358,154,161,167,162,185
1359,154,161,167,162,185
1360,154,161,167,162,185
1361,154,161,167,162,185
1362,154,161,168,162,185
1363,154,161,168,162,185
1364,154,161,168,162,185
1365,154,162,168,162,185
1366,154,162,168,162,185
1367,154,162,168,162,185
1368,154,162,168,162,185
1369,155,162,169,162,185
1370,155,162,169,162,185
1371,155,162,169,162,185
1372,155,162,169,163,185
1373,155,162,169,163,185
1374,155,162,169,163,185
1375,155,162,169,163,185
1376,155,162,169,163,185
1377,155,162,169,163,185
1378,155,162,169,163,185
1379,155,162,169,163,185
1380,156,162,169,163,185
1381,156,162,170,163,185
1382,156,162,170,163,185
1383,156,163,170,163,185
1384,156,164,170,163,185
1385,156,164,170,163,185
1386,156,164,170,163,185
1387,156,164,170,163,185
1388,156,164,170,163,185
1389,156,164,171,163,185
1390,156,164,171,163,185
1391,157,164,171,163,185
1392,157,164,171,163,185
1393,157,164,171,163,185
1394,157,164,172,163,185
1395,157,164,172,163,185
1396,157,164,172,163,185
1397,158,164,172,163,185
1398,158,164,173,163,185
1399,158,164,174,163,185
1400,158,164,174,163,185
1401,158,164,174,163,185
1402,158,164,174,163,185
1403,158,164,174,163,185
1404,158,164,174,163,185
1405,158,164,174,164,185
1406,158,164,174,164,185
1407,158,164,174,164,185
1408,159,164,174,164,185
1409,159,164,174,164,185
1410,159,164,174,164,185
1411,159,164,174,164,185
1412,159,164,174,164,185
1413,159,164,174,164,186
1414,159,164,174,164,186
1415,159,165,174,164,186
1416,159,165,174,164,186
1417,159,165,174,164,186
1418,159,165,174,164,186
1419,159,165,174,164,186
1420,159,165,174,164,186
1421,159,166,175,164,186
1422,159,166,175,164,186
1423,159,166,175,164,186
1424,159,166,175,164,186
1425,159,166,175,164,186
1426,159,167,175,164,186
1427,159,167,175,164,186
1428,159,167,175,164,187
1429,160,167,175,164,187
1430,160,167,175,164,187
1431,161,167,176,164,187
1432,161,167,176,164,187
1433,161,167,176,165,187
1434,161,167,176,165,187
1435,161,167,176,166,187
1436,161,167,177,166,187
1437,161,167,177,166,187
1438,161,167,177,166,187
1439,161,167,177,166,188
1440,161,167,178,166,188
1441,161,167,178,166,188
1442,161,167,178,166,188
1443,161,167,179,166,188
1444,161,167,179,166,188
1445,161,167,179,166,188
1446,161,167,179,166,188
1447,161,167,179,166,188
1448,161,168,179,167,188
1449,161,169,179,167,188
1450,161,169,179,167,188
1451,161,169,179,167,189
1452,161,170,179,167,189
1453,161,171,179,167,189
1454,162,171,179,167,189
1455,162,171,179,167,189
1456,162,171,179,168,189
1457,163,171,179,168,189
1458,164,171,179,168,189
1459,164,171,179,169,189
1460,164,171,179,169,189
1461,164,171,179,169,189
1462,164,171,180,169,189
1463,164,171,180,169,189
1464,164,171,180,169,190
1465,164,171,180,169,191
1466,165,171,180,169,191
1467,165,171,180,169,191
1468,165,171,180,169,192
1469,165,171,180,169,192
1470,165,171,180,169,192
1471,165,171,180,169,192
1472,165,171,180,169,192
1473,165,171,180,169,192
1474,165,171,180,170,193
1475,165,171,181,170,193
1476,165,171,181,170,193
1477,166,171,181,170,193
1478,166,171,181,171,193
1479,166,171,181,171,193
1480,167,171,181,171,193
1481,167,171,181,172,193
1482,167,171,181,172,193
1483,167,171,181,173,193
1484,167,171,181,173,193
1485,167,171,181,173,193
1486,167,171,181,173,193
1487,167,171,181,173,193
1488,167,171,181,173,193
1489,167,171,181,173,194
1490,167,171,181,173,194
1491,167,171,181,173,194
1492,167,171,181,173,194
1493,167,171,181,173,194
1494,167,171,181,173,194
1495,167,171,181,173,194
1496,167,171,181,173,194
1497,167,171,181,173,194
1498,167,171,181,173,194
1499,167,171,181,173,194
1500,167,171,182,173,194
1501,167,171,182,173,194
1502,167,171,182,173,194
1503,168,171,182,173,194
1504,168,171,182,173,194
1505,168,171,182,173,194
1506,168,171,182,174,194
1507,168,171,182,174,194
1508,168,171,182,174,195
1509,168,171,182,175,195
1510,168,171,182,175,195
1511,169,171,182,175,195
1512,170,171,182,175,195
1513,170,171,182,175,195
1514,170,171,182,175,195
1515,171,172,182,175,195
1516,171,172,182,175,195
1517,171,172,182,175,195
1518,171,172,182,175,195
1519,171,172,182,175,195
1520,171,172,182,175,195
1521,171,172,182,175,195
1522,171,172,182,175,195
1523,171,172,182,175,195
1524,171,172,182,175,195
1525,171,172,182,175,195
1526,171,172,182,175,195
1527,171,172,182,175,195
1528,171,172,182,175,195
1529,172,172,182,175,195
1530,172,173,182,175,196
1531,172,173,183,175,196
1532,172,173,183,175,197
1533,172,173,184,175,197
1534,172,173,184,175,197
1535,172,173,184,175,197
1536,172,173,184,175,197
1537,172,173,184,175,197
1538,172,173,184,175,197
1539,172,173,184,175,197
1540,172,173,184,175,197
1541,172,173,184,175,197
1542,172,173,184,175,197
1543,172,174,184,175,198
1544,172,174,184,175,198
1545,172,174,184,175,198
1546,172,174,184,176,199
1547,172,174,184,176,199
1548,172,174,184,176,199
1549,172,174,184,176,200
1550,172,174,184,176,200
1551,172,174,184,176,200
1552,172,174,184,176,200
1553,172,174,185,176,200
1554,172,174,185,176,200
1555,172,174,185,176,200
1556,172,174,185,176,200
1557,172,174,185,176,200
1558,172,175,185,176,201
1559,173,175,185,176,201
1560,173,175,185,176,201
1561,173,175,185,176,201
1562,173,176,185,176,201
1563,173,176,185,176,201
1564,173,176,185,176,201
1565,173,176,185,176,201
1566,173,176,185,176,201
1567,173,177,185,177,201
1568,173,177,185,177,202
1569,173,177,185,177,202
1570,173,177,185,177,202
1571,173,177,186,177,202
1572,173,177,186,177,203
1573,173,177,187,177,203
1574,173,177,187,177,203
1575,173,177,187,177,203
1576,173,177,187,177,203
1577,173,177,188,177,203
1578,173,177,188,177,203
1579,173,177,188,177,203
1580,173,177,188,177,203
1581,173,177,188,177,203
1582,173,177,188,177,203
1583,173,178,188,177,203
1584,174,178,188,177,204
1585,174,178,188,177,204
1586,174,178,188,177,204
1587,174,178,188,177,204
1588,174,178,188,177,204
1589,174,178,188,177,204
1590,174,178,188,177,204
1591,174,178,188,177,204
1592,174,178,188,177,204
1593,174,178,188,177,204
1594,175,178,188,177,204
1595,175,178,188,178,204
1596,175,178,188,178,204
1597,175,178,188,178,204
1598,175,178,188,178,204
1599,175,178,188,178,204
1600,175,178,188,178,204
1601,175,178,188,178,204
1602,175,178,188,178,204
1603,175,178,188,179,204
1604,175,178,188,179,204
1605,175,178,188,179,204
1606,175,178,189,179,204
1607,175,178,189,179,204
1608,175,178,189,179,205
1609,175,178,189,179,205
1610,175,179,189,179,205
1611,175,179,189,179,205
1612,175,179,189,179,205
1613,175,179,189,179,205
1614,175,179,189,179,205
1615,175,179,190,179,205
1616,175,179,190,179,205
1617,175,179,190,179,205
1618,175,179,190,179,205
1619,175,179,190,179,205
1620,175,179,191,179,205
1621,175,179,191,179,205
1622,175,179,191,179,205
1623,175,179,191,179,206
1624,175,179,191,179,206
1625,175,179,191,179,206
1626,175,179,191,179,206
1627,175,179,191,179,206
1628,175,179,191,179,206
1629,175,179,191,179,206
1630,175,179,192,179,206
1631,175,179,192,179,206
1632,175,179,192,179,206
1633,175,179,192,179,206
1634,175,179,192,179,206
1635,175,179,192,179,206
1636,175,179,192,179,206
1637,175,180,192,179,206
1638,175,180,192,179,206
1639,175,180,192,179,206
1640,175,180,192,179,206
1641,175,180,192,179,206
1642,175,180,192,179,206
1643,175,180,193,180,206
1644,175,180,194,180,207
1645,175,180,194,180,207
1646,175,180,194,180,207
1647,175,180,194,180,207
1648,175,180,194,180,207
1649,175,180,194,180,207
1650,175,181,194,180,207
1651,176,181,194,180,207
1652,176,181,194,180,207
1653,176,181,194,180,207
1654,176,181,194,180,207
1655,176,181,194,180,207
1656,176,181,194,180,207
1657,176,181,194,181,207
1658,177,181,194,181,207
1659,177,181,194,181,207
1660,177,181,194,181,207
1661,177,181,194,181,207
1662,177,181,194,181,207
1663,177,181,194,181,207
1664,177,181,195,181,207
1665,177,181,195,181,207
1666,177,181,195,181,207
1667,177,181,196,181,207
1668,177,181,196,181,207
1669,177,181,196,181,207
1670,177,181,196,181,207
1671,177,181,196,181,208
1672,177,181,196,181,208
1673,177,181,196,181,208
1674,177,181,197,181,208
1675,177,181,197,181,208
1676,177,181,197,182,208
1677,177,181,197,182,208
1678,177,182,197,182,208
1679,177,182,197,182,208
1680,177,182,197,182,208
1681,177,182,197,182,208
1682,177,182,197,182,208
1683,177,182,197,182,208
1684,177,182,197,182,208
1685,177,182,197,183,208
1686,177,182,197,183,208
1687,177,182,197,183,208
1688,177,182,197,183,208
1689,177,182,197,184,208
1690,177,182,197,184,208
1691,177,182,197,184,208
1692,177,182,197,184,208
1693,177,182,197,185,208
1694,177,182,197,185,208
1695,177,182,198,185,208
1696,177,182,198,185,208
1697,177,182,198,185,208
1698,177,182,198,185,209
1699,177,182,198,185,209
1700,177,182,198,185,209
1701,177,182,198,185,209
1702,177,182,198,185,209
1703,177,182,198,185,209
1704,178,182,198,185,209
1705,178,182,199,185,210
1706,178,182,199,185,210
1707,178,182,199,185,210
1708,178,182,199,185,211
1709,178,182,199,185,211
1710,179,182,199,185,211
1711,179,182,199,186,212
1712,179,183,200,186,212
1713,180,183,200,186,212
1714,180,183,200,186,212
1715,180,183,200,186,212
1716,180,183,200,186,212
1717,180,183,200,186,212
1718,180,183,200,186,212
1719,180,184,201,186,213
1720,180,184,201,186,213
1721,180,184,201,186,213
1722,180,184,201,186,213
1723,180,184,201,186,213
1724,180,184,201,186,213
1725,180,184,201,186,213
1726,180,184,201,186,214
1727,181,184,201,186,214
1728,181,184,201,186,214
1729,181,184,201,187,214
1730,181,185,201,188,214
1731,181,185,201,189,214
1732,181,185,201,189,214
1733,181,185,201,189,215
1734,181,185,201,189,215
1735,181,185,202,189,215
1736,181,185,202,189,215
1737,181,185,202,189,215
1738,181,185,202,189,215
1739,181,185,202,189,215
1740,181,185,202,189,215
1741,181,185,202,189,215
1742,181,185,202,189,215
1743,181,185,202,189,215
1744,181,185,202,189,215
1745,181,186,202,189,215
1746,181,186,202,189,215
1747,181,186,202,189,215
1748,181,186,202,189,215
1749,181,186,202,189,215
1750,181,186,202,189,215
1751,181,186,202,189,215
1752,182,186,202,189,215
1753,182,186,202,189,215
1754,182,186,202,190,215
1755,182,186,202,190,215
1756,182,186,202,190,215
1757,182,186,202,190,215
1758,182,186,203,190,215
1759,183,186,203,190,215
1760,183,186,203,190,215
1761,183,186,203,190,215
1762,183,186,203,190,215
1763,183,186,203,190,215
1764,183,187,203,190,215
1765,183,187,203,191,215
1766,183,188,203,191,215
1767,184,188,203,191,215
1768,184,188,203,191,215
1769,184,188,203,191,215
1770,184,188,203,191,215
1771,184,188,203,191,215
1772,184,188,203,191,215
1773,184,188,203,191,215
1774,185,188,203,191,215
1775,185,188,203,192,215
1776,185,188,203,192,215
1777,185,188,203,192,216
1778,185,188,203,192,216
1779,185,188,203,192,216
1780,185,188,203,192,216
1781,185,188,203,192,216
1782,185,188,203,192,216
1783,185,188,203,193,216
1784,185,188,203,193,216
1785,185,189,203,193,217
1786,185,189,203,193,217
1787,185,189,203,193,217
1788,185,189,203,193,217
1789,185,189,203,193,217
1790,185,189,203,193,217
1791,185,189,203,193,217
1792,185,189,203,193,217
1793,185,189,203,193,217
1794,185,189,203,193,217
1795,186,189,203,193,217
1796,186,189,203,193,217
1797,186,189,203,193,218
1798,186,189,203,193,218
1799,186,189,203,193,218
1800,186,189,203,193,219
1801,186,189,203,193,219
1802,186,190,204,193,219
1803,186,190,204,193,219
1804,186,191,204,193,219
1805,186,191,204,193,219
1806,186,191,205,193,219
1807,186,191,205,193,219
1808,186,191,205,193,219
1809,186,191,206,193,219
1810,186,191,206,193,219
1811,186,191,206,193,219
1812,186,191,206,194,219
1813,186,191,206,194,219
1814,186,191,206,194,219
1815,186,191,206,194,219
1816,186,191,206,194,219
1817,186,191,206,194,219
1818,186,191,206,194,219
1819,186,191,206,194,219
1820,186,191,206,194,219
1821,186,191,206,194,219
1822,187,191,206,194,219
1823,187,191,206,194,219
1824,187,191,206,194,219
1825,187,191,206,194,219
1826,188,191,207,194,219
1827,188,191,207,194,219
1828,188,191,208,194,220
1829,188,191,208,194,220
1830,188,191,208,194,221
1831,188,191,208,194,221
1832,189,191,208,194,221
1833,190,191,208,194,221
1834,190,191,208,194,221
1835,190,191,208,194,221
1836,190,191,208,194,221
1837,191,191,208,194,221
1838,191,191,208,194,221
1839,191,191,208,194,221
1840,191,191,208,194,221
1841,191,191,208,195,221
1842,191,191,208,195,221
1843,191,191,208,195,221
1844,191,191,208,195,221
1845,191,191,208,195,221
1846,191,191,208,195,221
1847,191,191,208,195,221
1848,191,191,208,195,221
1849,191,191,208,195,221
1850,191,191,208,195,221
1851,191,191,209,195,221
1852,191,191,209,195,221
1853,191,191,209,195,221
1854,191,191,209,195,221
1855,191,191,209,195,221
1856,191,191,209,195,221
1857,191,191,209,195,221
1858,191,191,209,195,222
1859,191,191,209,195,222
1860,191,191,209,195,222
1861,191,191,209,195,222
1862,192,191,209,195,222
1863,192,191,209,195,222
1864,192,191,209,195,222
1865,192,191,209,195,223
1866,192,191,209,195,223
1867,192,191,209,196,223
1868,192,191,209,196,223
1869,192,191,209,196,224
1870,192,191,209,196,224
1871,192,191,209,196,224
1872,192,191,210,196,224
1873,192,191,210,196,224
1874,192,191,210,196,224
1875,192,191,210,196,224
1876,192,191,210,196,224
1877,192,191,210,196,224
1878,192,191,210,196,224
1879,192,191,210,196,224
1880,192,191,210,196,224
1881,192,191,211,196,224
1882,192,191,211,196,224
1883,192,191,211,196,224
1884,192,192,211,196,224
1885,192,192,211,196,224
1886,192,192,211,196,225
1887,192,192,211,196,225
1888,192,192,211,196,225
1889,192,192,211,196,225
1890,192,192,211,196,225
1891,192,192,211,196,225
1892,192,192,211,196,225
1893,192,192,211,196,225
1894,192,192,211,196,225
1895,192,192,211,196,225
1896,192,192,211,196,225
1897,192,192,212,196,225
1898,192,192,212,196,225
1899,192,192,213,196,225
1900,192,192,213,196,225
1901,192,192,213,197,225
1902,192,192,213,197,225
1903,192,192,213,197,225
1904,192,192,213,197,225
1905,192,193,213,198,225
1906,192,193,213,198,225
1907,192,194,213,198,225
1908,192,194,213,198,225
1909,193,194,213,198,225
1910,194,194,213,198,225
1911,194,194,213,198,225
1912,194,194,213,198,225
1913,194,194,213,198,225
1914,194,194,213,198,225
1915,194,194,213,198,225
1916,194,194,213,198,225
1917,194,194,213,198,225
1918,194,194,213,198,225
1919,194,194,213,199,225
1920,194,194,213,199,225
1921,194,194,213,199,225
1922,194,194,213,199,225
1923,194,194,213,199,225
1924,194,194,213,199,225
1925,194,194,213,199,225
1926,194,194,213,199,225
1927,194,194,213,199,225
1928,194,194,213,199,225
1929,194,194,213,199,225
1930,194,194,213,199,225
1931,194,194,213,199,226
1932,194,194,213,199,226
1933,195,194,213,199,226
1934,195,194,213,199,226
1935,195,194,213,199,226
1936,195,194,213,199,227
1937,195,194,213,199,227
1938,195,194,213,199,227
1939,195,194,213,199,227
1940,195,194,213,199,227
1941,195,194,213,199,227
1942,195,195,213,199,227
1943,195,196,213,199,227
1944,195,196,213,199,227
1945,195,196,213,199,227
1946,195,196,213,199,227
1947,195,196,213,200,227
1948,195,196,213,200,227
1949,195,196,213,200,227
1950,195,196,213,200,227
1951,195,196,214,201,227
1952,195,197,214,201,227
1953,195,197,214,201,227
1954,195,197,214,201,227
1955,195,198,214,201,227
1956,195,198,214,201,227
1957,195,198,214,201,227
1958,195,198,215,201,227
1959,195,198,215,201,227
1960,196,198,215,201,227
1961,196,198,216,201,227
1962,196,199,216,201,227
1963,196,199,216,202,228
1964,196,199,216,202,228
1965,197,199,216,202,228
1966,197,199,216,202,229
1967,197,200,216,202,229
1968,197,200,216,202,230
1969,197,200,216,202,230
1970,197,200,216,202,230
1971,197,200,216,202,231
1972,197,200,216,202,231
1973,197,200,216,202,232
1974,197,200,216,202,232
1975,197,200,216,202,232
